gmDate,gmTime,offLNm,offFNm,teamAbbr,teamDiv,teamLoc,teamRslt,teamPTS,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,teamFTA,teamFTM,teamFT%,teamTRB,teamSTL%,teamBLK%,teamBLKR,timestamp
2012-11-05,19:30,Richardson,Derek,MIN,Northwest,Away,Win,107,11,9,7,18,88,44,0.5,15,12,0.8,45,10.5231,8.1846,10.2941,1352073600.0
2012-11-05,20:00,Guthrie,David,MEM,Southwest,Home,Win,103,12,9,10,17,91,38,0.4176,25,22,0.88,51,9.3122,10.3469,12.987,1352073600.0
2012-11-05,20:00,Maddox,Tre,UTA,Northwest,Away,Loss,94,15,8,8,22,90,40,0.4444,13,9,0.6923,42,8.2775,8.2775,10.6667,1352073600.0
2012-11-05,20:30,Crawford,Joe,DAL,Southwest,Home,Win,114,9,12,5,15,78,48,0.6154,13,8,0.6154,37,13.4204,5.5918,8.6207,1352073600.0
2012-11-05,20:30,Kogut,Marat,POR,Northwest,Away,Loss,91,13,5,3,13,93,36,0.3871,18,14,0.7778,48,5.5918,3.3551,4.2254,1352073600.0
2012-11-05,20:30,Workman,Haywoode,SA,Southwest,Home,Win,101,8,11,2,17,87,41,0.4713,13,11,0.8462,45,12.530999999999999,2.2784,2.8986,1352073600.0
2012-11-05,20:30,Bavetta,Dick,IND,Central,Away,Loss,79,19,3,7,17,79,27,0.3418,22,19,0.8636,48,3.4175,7.9743,11.8644,1352073600.0
2012-11-05,22:00,Lindsay,Mark,GS,Pacific,Away,Loss,92,13,5,2,17,78,31,0.3974,28,24,0.8571,38,5.372999999999999,2.1492,3.5088,1352073600.0
2012-11-05,22:00,Smith,Michael,SAC,Pacific,Home,Win,94,14,7,5,25,81,37,0.4568,23,16,0.6957,43,7.5222,5.372999999999999,8.0645,1352073600.0
2012-11-05,22:30,Jones,David,CLE,Central,Away,Win,108,19,12,2,18,92,40,0.4348,22,14,0.6364,43,12.3726,2.0621,3.1746,1352073600.0
2012-11-05,22:30,Jones,David,LAC,Pacific,Home,Loss,101,25,7,13,24,74,39,0.527,16,14,0.875,38,7.2174,13.4037,26.5306,1352073600.0
2012-11-06,20:00,Dalen,Eric,OKC,Northwest,Home,Win,108,19,10,9,22,74,35,0.473,34,29,0.8529,46,10.0174,9.0156,18.3673,1352160000.0
2012-11-06,20:00,Dalen,Eric,TOR,Atlantic,Away,Loss,88,17,11,2,24,84,30,0.3571,25,21,0.84,37,11.0191,2.0035,3.7037,1352160000.0
2012-11-06,20:00,Phillips,Jason,CHI,Central,Home,Win,99,9,7,7,12,84,40,0.4762,24,17,0.7083,43,7.6091,7.6091,8.9744,1352160000.0
2012-11-06,20:00,Phillips,Jason,ORL,Southeast,Away,Loss,93,12,4,5,22,86,36,0.4186,17,13,0.7647,43,4.348,5.4351,7.4627,1352160000.0
2012-11-06,21:00,Orr,J.T.,DEN,Northwest,Home,Win,109,15,9,11,21,92,41,0.4457,22,17,0.7727,52,9.7041,11.8605,17.7419,1352160000.0
2012-11-06,21:00,Orr,J.T.,DET,Central,Away,Loss,97,15,6,9,19,78,35,0.4487,25,21,0.84,35,6.4694,9.7041,13.6364,1352160000.0
2012-11-07,19:00,Cutler,Kevin,CHA,Southeast,Home,Loss,110,13,4,12,20,87,38,0.4368,27,24,0.8889,39,4.3686,13.1059,18.4615,1352246400.0
2012-11-07,19:00,Cutler,Kevin,PHO,Pacific,Away,Win,117,12,8,11,24,93,43,0.4624,28,19,0.6786,50,8.7373,12.0138,16.6667,1352246400.0
2012-11-07,19:30,Mauer,Ken,ATL,Southeast,Home,Win,89,17,8,3,15,87,38,0.4368,12,6,0.5,51,8.8711,3.3267,4.6154,1352246400.0
2012-11-07,19:30,Fitzgerald,Kane,IND,Central,Away,Loss,86,15,10,7,14,85,35,0.4118,9,8,0.8889,41,11.0889,7.7622,11.8644,1352246400.0
2012-11-07,19:30,Tiven,Josh,MIA,Southeast,Home,Win,103,12,8,5,18,77,40,0.5195,16,13,0.8125,40,9.0552,5.6595,9.434,1352246400.0
2012-11-07,19:30,Tiven,Josh,BKN,Atlantic,Away,Loss,73,19,7,1,15,80,30,0.375,17,10,0.5882,40,7.9233,1.1319,1.6949,1352246400.0
2012-11-07,19:30,Adams,Bennie,WAS,Southeast,Away,Loss,94,20,8,6,27,95,39,0.4105,7,6,0.8571,44,7.5695,5.6771,9.0909,1352246400.0
2012-11-07,19:30,Scott,Kevin,BOS,Atlantic,Home,Win,100,19,9,5,17,81,34,0.4198,34,28,0.8235,44,8.5157,4.7309,7.3529,1352246400.0
2012-11-07,20:00,Guthrie,David,HOU,Southwest,Home,Loss,87,20,15,2,22,84,31,0.369,23,17,0.7391,43,15.859000000000002,2.1145,3.9216,1352246400.0
2012-11-07,20:00,Dalen,Eric,DEN,Northwest,Away,Win,93,22,10,5,16,82,37,0.4512,21,12,0.5714,49,10.5726,5.2863,7.8125,1352246400.0
2012-11-07,20:00,Twardoski,Scott,MIN,Northwest,Home,Win,90,20,11,9,18,76,34,0.4474,22,15,0.6818,46,11.9532,9.7799,16.0714,1352246400.0
2012-11-07,20:00,Bavetta,Dick,NO,Southwest,Home,Loss,62,24,8,9,12,69,23,0.3333,16,12,0.75,47,8.9946,10.1189,18.0,1352246400.0
2012-11-07,20:00,Goble,John,ORL,Southeast,Away,Loss,75,20,6,7,22,80,28,0.35,20,16,0.8,41,6.5199,7.6066,10.2941,1352246400.0
2012-11-07,20:00,Phillips,Jason,MIL,Central,Home,Loss,90,10,10,9,18,91,35,0.3846,21,14,0.6667,41,10.8996,9.8096,11.8421,1352246400.0
2012-11-07,20:00,Phillips,Jason,MEM,Southwest,Away,Win,108,14,7,5,20,83,44,0.5301,19,14,0.7368,49,7.6297,5.4498,7.4627,1352246400.0
2012-11-07,20:00,Bavetta,Dick,PHI,Atlantic,Away,Win,77,15,5,6,16,84,35,0.4167,5,3,0.6,43,5.6216,6.7459,9.6774,1352246400.0
2012-11-07,20:30,Maddox,Tre,DAL,Southwest,Home,Win,109,12,4,6,23,84,39,0.4643,35,23,0.6571,47,4.3443,6.5165,9.5238,1352246400.0
2012-11-07,20:30,Maddox,Tre,TOR,Atlantic,Away,Loss,104,10,7,1,28,81,36,0.4444,31,27,0.871,38,7.6025,1.0861,1.6949,1352246400.0
2012-11-07,21:00,Lindsay,Mark,LAL,Pacific,Away,Loss,86,19,10,3,14,74,25,0.3378,46,32,0.6957,48,10.8246,3.2474,5.8824,1352246400.0
2012-11-07,21:00,Malloy,Ed,UTA,Northwest,Home,Win,95,12,12,7,30,83,37,0.4458,18,16,0.8889,37,12.9895,7.5772,10.6061,1352246400.0
2012-11-07,22:00,Jones,David,SAC,Pacific,Home,Win,105,15,8,3,21,82,40,0.4878,24,18,0.75,42,8.8118,3.3044,4.5455,1352246400.0
2012-11-07,22:00,Jones,David,DET,Central,Away,Loss,103,17,4,6,20,73,36,0.4932,31,23,0.7419,33,4.4059,6.6089,11.7647,1352246400.0
2012-11-07,22:30,Capers,James,LAC,Pacific,Home,Win,106,15,13,8,19,83,46,0.5542,9,8,0.8889,46,13.9302,8.5724,12.1212,1352246400.0
2012-11-07,22:30,Capers,James,SA,Southwest,Away,Loss,84,20,7,4,11,73,30,0.41100000000000003,24,16,0.6667,29,7.5009,4.2862,8.0,1352246400.0
2012-11-07,22:30,Lewis,Eric,GS,Pacific,Home,Win,106,17,11,4,22,78,42,0.5385,23,17,0.7391,44,11.3033,4.1103,6.6667,1352246400.0
2012-11-07,22:30,Lewis,Eric,CLE,Central,Away,Loss,96,16,7,1,26,86,36,0.4186,21,13,0.619,39,7.193,1.0276,1.8519,1352246400.0
2012-11-08,20:00,Stafford,Derrick,CHI,Central,Home,Loss,91,21,6,3,19,84,35,0.4167,18,16,0.8889,41,6.247999999999999,3.1239999999999997,4.3478,1352332800.0
2012-11-08,20:00,Roe,Eli,OKC,Northwest,Away,Win,97,22,10,8,19,73,36,0.4932,21,20,0.9524,38,10.4133,8.3307,13.3333,1352332800.0
2012-11-08,22:30,Lindsay,Mark,LAC,Pacific,Away,Win,103,14,9,3,22,77,41,0.5325,25,18,0.72,44,10.0372,3.3457,4.6875,1352332800.0
2012-11-08,22:30,Lindsay,Mark,POR,Northwest,Home,Loss,90,13,10,4,22,75,32,0.4267,30,19,0.6333,31,11.1525,4.461,7.2727,1352332800.0
